race_id,data_kubun,made_date,keibajo_code,race_num,happyo_datetime,toroku_tosu,syusso_tosu,hatsubai_flag,hyosu_total,kumiban,odds_wakuren,ninkijun,rt_key,acquired_at,venue_code,race_number,post_datetime,snapshot_label,target_datetime,source_age_seconds,odds_dataspec
202609040702,1,2026-09-21,9,2,2026-09-21 10:33:00,10,0,7,88367,12,72.4,15.0,202609210902,2026-09-21T10:34:02,9,2,2026-09-21T10:35:00,1m,2026-09-21T10:34:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:33:00,10,0,7,88367,13,16.6,9.0,202609210902,2026-09-21T10:34:02,9,2,2026-09-21T10:35:00,1m,2026-09-21T10:34:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:33:00,10,0,7,88367,14,209.1,26.0,202609210902,2026-09-21T10:34:02,9,2,2026-09-21T10:35:00,1m,2026-09-21T10:34:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:33:00,10,0,7,88367,15,6.9,3.0,202609210902,2026-09-21T10:34:02,9,2,2026-09-21T10:35:00,1m,2026-09-21T10:34:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:33:00,10,0,7,88367,16,198.0,24.0,202609210902,2026-09-21T10:34:02,9,2,2026-09-21T10:35:00,1m,2026-09-21T10:34:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:33:00,10,0,7,88367,17,9.3,5.0,202609210902,2026-09-21T10:34:02,9,2,2026-09-21T10:35:00,1m,2026-09-21T10:34:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:33:00,10,0,7,88367,18,12.2,7.0,202609210902,2026-09-21T10:34:02,9,2,2026-09-21T10:35:00,1m,2026-09-21T10:34:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:33:00,10,0,7,88367,23,96.7,17.0,202609210902,2026-09-21T10:34:02,9,2,2026-09-21T10:35:00,1m,2026-09-21T10:34:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:33:00,10,0,7,88367,24,462.0,30.0,202609210902,2026-09-21T10:34:02,9,2,2026-09-21T10:35:00,1m,2026-09-21T10:34:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:33:00,10,0,7,88367,25,51.1,12.0,202609210902,2026-09-21T10:34:02,9,2,2026-09-21T10:35:00,1m,2026-09-21T10:34:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:33:00,10,0,7,88367,26,386.3,28.0,202609210902,2026-09-21T10:34:02,9,2,2026-09-21T10:35:00,1m,2026-09-21T10:34:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:33:00,10,0,7,88367,27,53.5,13.0,202609210902,2026-09-21T10:34:02,9,2,2026-09-21T10:35:00,1m,2026-09-21T10:34:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:33:00,10,0,7,88367,28,65.4,14.0,202609210902,2026-09-21T10:34:02,9,2,2026-09-21T10:35:00,1m,2026-09-21T10:34:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:33:00,10,0,7,88367,34,260.8,27.0,202609210902,2026-09-21T10:34:02,9,2,2026-09-21T10:35:00,1m,2026-09-21T10:34:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:33:00,10,0,7,88367,35,10.4,6.0,202609210902,2026-09-21T10:34:02,9,2,2026-09-21T10:35:00,1m,2026-09-21T10:34:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:33:00,10,0,7,88367,36,171.1,22.0,202609210902,2026-09-21T10:34:02,9,2,2026-09-21T10:35:00,1m,2026-09-21T10:34:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:33:00,10,0,7,88367,37,13.6,8.0,202609210902,2026-09-21T10:34:02,9,2,2026-09-21T10:35:00,1m,2026-09-21T10:34:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:33:00,10,0,7,88367,38,17.5,10.0,202609210902,2026-09-21T10:34:02,9,2,2026-09-21T10:35:00,1m,2026-09-21T10:34:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:33:00,10,0,7,88367,45,191.5,23.0,202609210902,2026-09-21T10:34:02,9,2,2026-09-21T10:35:00,1m,2026-09-21T10:34:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:33:00,10,0,7,88367,46,456.0,29.0,202609210902,2026-09-21T10:34:02,9,2,2026-09-21T10:35:00,1m,2026-09-21T10:34:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:33:00,10,0,7,88367,47,154.0,21.0,202609210902,2026-09-21T10:34:02,9,2,2026-09-21T10:35:00,1m,2026-09-21T10:34:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:33:00,10,0,7,88367,48,203.7,25.0,202609210902,2026-09-21T10:34:02,9,2,2026-09-21T10:35:00,1m,2026-09-21T10:34:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:33:00,10,0,7,88367,56,105.0,18.0,202609210902,2026-09-21T10:34:02,9,2,2026-09-21T10:35:00,1m,2026-09-21T10:34:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:33:00,10,0,7,88367,57,6.6,2.0,202609210902,2026-09-21T10:34:02,9,2,2026-09-21T10:35:00,1m,2026-09-21T10:34:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:33:00,10,0,7,88367,58,5.6,1.0,202609210902,2026-09-21T10:34:02,9,2,2026-09-21T10:35:00,1m,2026-09-21T10:34:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:33:00,10,0,7,88367,67,126.9,20.0,202609210902,2026-09-21T10:34:02,9,2,2026-09-21T10:35:00,1m,2026-09-21T10:34:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:33:00,10,0,7,88367,68,115.1,19.0,202609210902,2026-09-21T10:34:02,9,2,2026-09-21T10:35:00,1m,2026-09-21T10:34:00,60.0,0B31
