race_id,rt_key,date,post_datetime,umaban,odds_place_min_60m,odds_place_max_60m,hyosu_total_60m,happyo_datetime_60m,odds_place_min_30m,odds_place_max_30m,hyosu_total_30m,happyo_datetime_30m,odds_place_min_10m,odds_place_max_10m,hyosu_total_10m,happyo_datetime_10m,odds_place_min_5m,odds_place_max_5m,hyosu_total_5m,happyo_datetime_5m,odds_place_min_3m,odds_place_max_3m,hyosu_total_3m,happyo_datetime_3m,odds_place_min_1m,odds_place_max_1m,hyosu_total_1m,happyo_datetime_1m
202601010101,202607250101,2026-07-25,10:00:00,01,1.8,4.6,6402100,08:56:00,1.7,4.9,10862100,09:29:00,1.9,7.6,26777400,09:49:00,1.9,8.0,42742900,09:54:00,1.9,8.0,42742900,09:54:00,2.3,7.4,117829500,09:59:00
202601010101,202607250101,2026-07-25,10:00:00,02,3.6,9.9,6402100,08:56:00,3.4,11.2,10862100,09:29:00,3.2,14.3,26777400,09:49:00,3.5,16.1,42742900,09:54:00,3.5,16.1,42742900,09:54:00,3.8,13.0,117829500,09:59:00
202601010101,202607250101,2026-07-25,10:00:00,03,1.1,1.1,6402100,08:56:00,1.1,1.1,10862100,09:29:00,1.1,1.1,26777400,09:49:00,1.1,1.1,42742900,09:54:00,1.1,1.1,42742900,09:54:00,1.1,1.1,117829500,09:59:00
202601010101,202607250101,2026-07-25,10:00:00,04,3.5,9.6,6402100,08:56:00,3.2,10.5,10862100,09:29:00,2.9,12.6,26777400,09:49:00,2.9,13.2,42742900,09:54:00,2.9,13.2,42742900,09:54:00,2.1,6.6,117829500,09:59:00
202601010101,202607250101,2026-07-25,10:00:00,05,1.4,3.3,6402100,08:56:00,1.4,3.9,10862100,09:29:00,1.5,5.7,26777400,09:49:00,1.4,5.2,42742900,09:54:00,1.4,5.2,42742900,09:54:00,1.1,2.8,117829500,09:59:00
202601010101,202607250101,2026-07-25,10:00:00,06,1.6,4.0,6402100,08:56:00,1.8,5.2,10862100,09:29:00,1.6,6.4,26777400,09:49:00,1.6,6.5,42742900,09:54:00,1.6,6.5,42742900,09:54:00,2.0,6.3,117829500,09:59:00
202601010101,202607250101,2026-07-25,10:00:00,07,1.3,2.8,6402100,08:56:00,1.2,2.6,10862100,09:29:00,1.3,4.2,26777400,09:49:00,1.3,4.6,42742900,09:54:00,1.3,4.6,42742900,09:54:00,1.2,3.1,117829500,09:59:00
202601010101,202607250101,2026-07-25,10:00:00,08,3.2,8.9,6402100,08:56:00,3.3,10.8,10862100,09:29:00,2.9,13.0,26777400,09:49:00,3.5,16.0,42742900,09:54:00,3.5,16.0,42742900,09:54:00,6.1,21.3,117829500,09:59:00
202601010102,202607250102,2026-07-25,10:30:00,01,2.7,3.9,1783600,09:21:00,2.9,4.2,2764500,09:59:00,3.3,5.0,7689100,10:19:00,4.0,6.5,13675500,10:24:00,4.0,6.5,13675500,10:24:00,4.1,6.5,46355800,10:29:00
202601010102,202607250102,2026-07-25,10:30:00,02,1.4,1.9,1783600,09:21:00,1.4,1.8,2764500,09:59:00,1.3,1.7,7689100,10:19:00,1.2,1.8,13675500,10:24:00,1.2,1.8,13675500,10:24:00,1.3,1.8,46355800,10:29:00
202601010102,202607250102,2026-07-25,10:30:00,03,4.1,5.9,1783600,09:21:00,4.2,6.0,2764500,09:59:00,5.1,7.8,7689100,10:19:00,4.5,7.5,13675500,10:24:00,4.5,7.5,13675500,10:24:00,6.6,10.7,46355800,10:29:00
202601010102,202607250102,2026-07-25,10:30:00,04,1.3,1.6,1783600,09:21:00,1.3,1.7,2764500,09:59:00,1.2,1.6,7689100,10:19:00,1.1,1.5,13675500,10:24:00,1.1,1.5,13675500,10:24:00,1.3,1.9,46355800,10:29:00
202601010102,202607250102,2026-07-25,10:30:00,05,1.4,1.9,1783600,09:21:00,1.3,1.7,2764500,09:59:00,1.3,1.8,7689100,10:19:00,1.2,1.7,13675500,10:24:00,1.2,1.7,13675500,10:24:00,1.2,1.6,46355800,10:29:00
202601010102,202607250102,2026-07-25,10:30:00,06,1.7,2.4,1783600,09:21:00,1.9,2.6,2764500,09:59:00,1.6,2.3,7689100,10:19:00,1.9,2.9,13675500,10:24:00,1.9,2.9,13675500,10:24:00,1.7,2.5,46355800,10:29:00
202601010102,202607250102,2026-07-25,10:30:00,07,6.3,9.0,1783600,09:21:00,5.5,7.9,2764500,09:59:00,8.3,12.7,7689100,10:19:00,10.0,16.5,13675500,10:24:00,10.0,16.5,13675500,10:24:00,16.8,27.1,46355800,10:29:00
202601010102,202607250102,2026-07-25,10:30:00,08,1.5,2.1,1783600,09:21:00,1.5,2.0,2764500,09:59:00,1.6,2.4,7689100,10:19:00,1.4,2.2,13675500,10:24:00,1.4,2.2,13675500,10:24:00,1.3,1.9,46355800,10:29:00
202601010103,202607250103,2026-07-25,11:00:00,01,4.4,8.2,2280400,09:57:00,4.5,8.2,3384300,10:30:00,3.1,5.1,7295500,10:49:00,4.9,8.0,13132400,10:54:00,4.9,8.0,13132400,10:54:00,9.5,17.2,45844600,10:59:00
202601010103,202607250103,2026-07-25,11:00:00,02,3.4,6.3,2280400,09:57:00,3.9,7.1,3384300,10:30:00,3.1,5.1,7295500,10:49:00,3.4,5.5,13132400,10:54:00,3.4,5.5,13132400,10:54:00,4.4,7.9,45844600,10:59:00
202601010103,202607250103,2026-07-25,11:00:00,03,1.1,1.2,2280400,09:57:00,1.1,1.3,3384300,10:30:00,1.1,1.4,7295500,10:49:00,1.2,1.5,13132400,10:54:00,1.2,1.5,13132400,10:54:00,1.1,1.4,45844600,10:59:00
