race_id,rt_key,date,post_datetime,umaban,odds_place_min_60m,odds_place_max_60m,hyosu_total_60m,happyo_datetime_60m,odds_place_min_30m,odds_place_max_30m,hyosu_total_30m,happyo_datetime_30m,odds_place_min_10m,odds_place_max_10m,hyosu_total_10m,happyo_datetime_10m,odds_place_min_5m,odds_place_max_5m,hyosu_total_5m,happyo_datetime_5m,odds_place_min_3m,odds_place_max_3m,hyosu_total_3m,happyo_datetime_3m,odds_place_min_1m,odds_place_max_1m,hyosu_total_1m,happyo_datetime_1m
201804030102,201810130402,2018-10-13,10:25:00,01,5.9,8.9,1755600.0,09:22:00,5.3,8.3,2863700,09:55:00,5.9,11.1,5797900,10:14:00,5.7,10.4,7091900,10:19:00,5.7,10.4,7091900,10:19:00,5.7,10.4,7091900,10:19:00
201804030102,201810130402,2018-10-13,10:25:00,02,1.6,2.2,1755600.0,09:22:00,1.7,2.5,2863700,09:55:00,1.6,2.7,5797900,10:14:00,1.5,2.4,7091900,10:19:00,1.5,2.4,7091900,10:19:00,1.5,2.4,7091900,10:19:00
201804030102,201810130402,2018-10-13,10:25:00,03,3.4,5.0,1755600.0,09:22:00,3.3,5.1,2863700,09:55:00,3.3,6.1,5797900,10:14:00,3.4,6.1,7091900,10:19:00,3.4,6.1,7091900,10:19:00,3.4,6.1,7091900,10:19:00
201804030102,201810130402,2018-10-13,10:25:00,04,2.7,4.0,1755600.0,09:22:00,2.0,3.1,2863700,09:55:00,2.0,3.4,5797900,10:14:00,1.9,3.2,7091900,10:19:00,1.9,3.2,7091900,10:19:00,1.9,3.2,7091900,10:19:00
201804030102,201810130402,2018-10-13,10:25:00,05,2.7,4.0,1755600.0,09:22:00,3.3,5.2,2863700,09:55:00,3.0,5.6,5797900,10:14:00,3.2,5.7,7091900,10:19:00,3.2,5.7,7091900,10:19:00,3.2,5.7,7091900,10:19:00
201804030102,201810130402,2018-10-13,10:25:00,06,4.5,6.7,1755600.0,09:22:00,4.4,6.8,2863700,09:55:00,4.9,9.2,5797900,10:14:00,5.2,9.4,7091900,10:19:00,5.2,9.4,7091900,10:19:00,5.2,9.4,7091900,10:19:00
201804030102,201810130402,2018-10-13,10:25:00,07,1.3,1.6,1755600.0,09:22:00,1.2,1.4,2863700,09:55:00,1.1,1.2,5797900,10:14:00,1.1,1.2,7091900,10:19:00,1.1,1.2,7091900,10:19:00,1.1,1.2,7091900,10:19:00
201804030102,201810130402,2018-10-13,10:25:00,08,1.4,1.8,1755600.0,09:22:00,1.5,2.0,2863700,09:55:00,1.3,2.0,5797900,10:14:00,1.3,2.0,7091900,10:19:00,1.3,2.0,7091900,10:19:00,1.3,2.0,7091900,10:19:00
201804030102,201810130402,2018-10-13,10:25:00,09,2.4,3.5,1755600.0,09:22:00,2.9,4.4,2863700,09:55:00,4.0,7.5,5797900,10:14:00,4.4,7.9,7091900,10:19:00,4.4,7.9,7091900,10:19:00,4.4,7.9,7091900,10:19:00
201804030102,201810130402,2018-10-13,10:25:00,10,2.1,3.1,1755600.0,09:22:00,2.0,3.0,2863700,09:55:00,1.9,3.2,5797900,10:14:00,2.0,3.4,7091900,10:19:00,2.0,3.4,7091900,10:19:00,2.0,3.4,7091900,10:19:00
201804030103,201810130403,2018-10-13,10:55:00,01,1.8,2.1,3083500.0,09:52:00,1.8,2.1,4093300,10:25:00,1.6,2.0,7407500,10:44:00,1.4,1.8,12396400,10:50:00,1.4,1.8,12396400,10:50:00,1.4,1.8,12396400,10:50:00
201804030103,201810130403,2018-10-13,10:55:00,02,4.6,6.0,3083500.0,09:52:00,5.3,6.9,4093300,10:25:00,6.0,8.6,7407500,10:44:00,7.3,11.3,12396400,10:50:00,7.3,11.3,12396400,10:50:00,7.3,11.3,12396400,10:50:00
201804030103,201810130403,2018-10-13,10:55:00,03,8.5,11.1,3083500.0,09:52:00,9.2,12.1,4093300,10:25:00,10.5,15.1,7407500,10:44:00,13.9,21.7,12396400,10:50:00,13.9,21.7,12396400,10:50:00,13.9,21.7,12396400,10:50:00
201804030103,201810130403,2018-10-13,10:55:00,04,4.7,6.2,3083500.0,09:52:00,5.0,6.5,4093300,10:25:00,6.0,8.6,7407500,10:44:00,7.5,11.6,12396400,10:50:00,7.5,11.6,12396400,10:50:00,7.5,11.6,12396400,10:50:00
201804030103,201810130403,2018-10-13,10:55:00,05,2.4,3.1,3083500.0,09:52:00,2.3,2.9,4093300,10:25:00,2.7,3.8,7407500,10:44:00,2.8,4.1,12396400,10:50:00,2.8,4.1,12396400,10:50:00,2.8,4.1,12396400,10:50:00
201804030103,201810130403,2018-10-13,10:55:00,06,3.1,4.0,3083500.0,09:52:00,3.0,3.8,4093300,10:25:00,2.9,4.1,7407500,10:44:00,2.9,4.3,12396400,10:50:00,2.9,4.3,12396400,10:50:00,2.9,4.3,12396400,10:50:00
201804030103,201810130403,2018-10-13,10:55:00,07,6.9,9.1,3083500.0,09:52:00,7.2,9.5,4093300,10:25:00,6.9,10.0,7407500,10:44:00,6.2,9.6,12396400,10:50:00,6.2,9.6,12396400,10:50:00,6.2,9.6,12396400,10:50:00
201804030103,201810130403,2018-10-13,10:55:00,08,,,3083500.0,09:52:00,,,4093300,10:25:00,,,7407500,10:44:00,,,12396400,10:50:00,,,12396400,10:50:00,,,12396400,10:50:00
201804030103,201810130403,2018-10-13,10:55:00,09,3.8,5.0,3083500.0,09:52:00,4.2,5.4,4093300,10:25:00,5.1,7.3,7407500,10:44:00,6.0,9.3,12396400,10:50:00,6.0,9.3,12396400,10:50:00,6.0,9.3,12396400,10:50:00
201804030103,201810130403,2018-10-13,10:55:00,10,5.2,6.9,3083500.0,09:52:00,5.0,6.5,4093300,10:25:00,4.0,5.7,7407500,10:44:00,3.7,5.6,12396400,10:50:00,3.7,5.6,12396400,10:50:00,3.7,5.6,12396400,10:50:00
201804030103,201810130403,2018-10-13,10:55:00,11,2.8,3.6,3083500.0,09:52:00,2.7,3.5,4093300,10:25:00,2.2,3.0,7407500,10:44:00,1.9,2.8,12396400,10:50:00,1.9,2.8,12396400,10:50:00,1.9,2.8,12396400,10:50:00
201804030103,201810130403,2018-10-13,10:55:00,12,2.0,2.5,3083500.0,09:52:00,2.1,2.6,4093300,10:25:00,1.6,2.0,7407500,10:44:00,1.4,1.8,12396400,10:50:00,1.4,1.8,12396400,10:50:00,1.4,1.8,12396400,10:50:00
201804030103,201810130403,2018-10-13,10:55:00,13,11.7,15.3,3083500.0,09:52:00,13.4,17.6,4093300,10:25:00,10.7,15.4,7407500,10:44:00,13.0,20.3,12396400,10:50:00,13.0,20.3,12396400,10:50:00,13.0,20.3,12396400,10:50:00
201804030103,201810130403,2018-10-13,10:55:00,14,2.6,3.3,3083500.0,09:52:00,2.3,2.9,4093300,10:25:00,2.1,2.8,7407500,10:44:00,1.9,2.8,12396400,10:50:00,1.9,2.8,12396400,10:50:00,1.9,2.8,12396400,10:50:00
201804030103,201810130403,2018-10-13,10:55:00,15,2.2,2.7,3083500.0,09:52:00,2.4,3.0,4093300,10:25:00,2.6,3.6,7407500,10:44:00,3.0,4.5,12396400,10:50:00,3.0,4.5,12396400,10:50:00,3.0,4.5,12396400,10:50:00
201804030105,201810130405,2018-10-13,12:15:00,01,4.8,6.6,3434700.0,11:09:00,4.8,7.0,5179100,11:40:00,4.9,8.3,13763900,12:04:00,5.4,9.0,19140200,12:09:00,5.4,9.0,19140200,12:09:00,5.4,9.0,19140200,12:09:00
201804030105,201810130405,2018-10-13,12:15:00,02,2.0,2.7,3434700.0,11:09:00,1.9,2.6,5179100,11:40:00,1.8,2.7,13763900,12:04:00,1.9,2.9,19140200,12:09:00,1.9,2.9,19140200,12:09:00,1.9,2.9,19140200,12:09:00
